<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.02.14	12:20:00	4374.7	4382.7	4372.4	4381.3	1637	0	0
2022.02.14	12:40:00	4381.2	4389.9	4376.8	4381.5	1489	0	0
2022.02.14	13:00:00	4381.3	4381.8	4374.2	4378.8	1375	0	0
2022.02.14	13:20:00	4378.8	4385.2	4376.9	4383.7	1616	0	0
2022.02.14	13:40:00	4383.9	4388.1	4380.2	4383.8	1071	0	0
2022.02.14	14:00:00	4383.9	4385.6	4373.7	4376.2	1342	0	0
2022.02.14	14:20:00	4376.3	4403.0	4374.5	4402.0	1738	0	0
2022.02.14	14:40:00	4402.2	4425.8	4400.4	4414.2	3074	0	0
2022.02.14	15:00:00	4414.6	4422.9	4410.9	4413.0	2360	0	1
2022.02.14	15:20:00	4412.8	4420.9	4408.0	4412.8	1961	0	2
2022.02.14	15:40:00	4412.7	4413.3	4397.4	4403.4	1825	0	1
2022.02.14	16:00:00	4403.4	4417.7	4400.9	4414.7	1414	0	1
2022.02.14	16:20:00	4414.7	4419.9	4401.0	4408.8	3360	0	1
2022.02.14	16:40:00	4408.7	4421.8	4399.2	4411.3	4146	0	1
2022.02.14	17:00:00	4410.8	4413.3	4386.1	4396.2	4043	0	1
2022.02.14	17:20:00	4396.0	4405.5	4383.3	4388.8	4288	0	1
2022.02.14	17:40:00	4388.5	4401.0	4386.0	4387.9	3356	0	2
2022.02.14	18:00:00	4387.9	4402.7	4385.8	4401.9	3515	0	1
2022.02.14	18:20:00	4401.8	4412.2	4398.2	4405.2	2948	0	1
2022.02.14	18:40:00	4405.1	4415.9	4403.9	4410.8	2489	0	1
2022.02.14	19:00:00	4411.0	4415.3	4404.8	4409.0	2121	0	3
2022.02.14	19:20:00	4408.8	4423.5	4408.5	4415.8	1840	0	2
2022.02.14	19:40:00	4415.8	4423.9	4415.7	4418.2	1707	0	1
2022.02.14	20:00:00	4418.4	4425.3	4415.2	4418.9	1830	0	2
2022.02.14	20:20:00	4418.9	4419.8	4399.0	4404.4	2103	0	1
2022.02.14	20:40:00	4404.2	4405.0	4371.0	4371.4	3464	0	1
2022.02.14	21:00:00	4371.6	4377.5	4362.8	4371.3	3535	0	1
2022.02.14	21:20:00	4371.6	4396.9	4365.6	4386.2	3990	0	1
2022.02.14	21:40:00	4386.1	4398.1	4378.5	4390.1	3535	0	1
2022.02.14	22:00:00	4389.7	4397.0	4377.6	4387.3	3599	0	1
2022.02.14	22:20:00	4387.5	4408.0	4382.3	4402.4	3474	0	1
2022.02.14	22:40:00	4402.6	4411.3	4393.5	4399.8	3575	0	1
2022.02.15	01:20:00	4406.8	4408.5	4406.3	4407.8	119	0	3
2022.02.15	01:40:00	4407.8	4408.5	4407.0	4408.5	160	0	3
2022.02.15	02:00:00	4408.5	4410.3	4400.8	4401.8	578	0	2
2022.02.15	02:20:00	4401.5	4402.0	4395.0	4396.4	636	0	2
2022.02.15	02:40:00	4396.4	4403.8	4395.8	4403.3	478	0	3
2022.02.15	03:00:00	4403.3	4404.3	4400.5	4402.0	525	0	2
2022.02.15	03:20:00	4402.3	4406.5	4399.3	4403.3	838	0	2
2022.02.15	03:40:00	4403.1	4407.0	4401.5	4406.8	707	0	2
2022.02.15	04:00:00	4406.5	4410.8	4405.5	4410.3	427	0	2
2022.02.15	04:20:00	4410.3	4414.3	4409.8	4413.3	309	0	2
2022.02.15	04:40:00	4413.3	4415.8	4412.3	4413.1	273	0	2
2022.02.15	05:00:00	4413.1	4413.1	4410.3	4410.3	239	0	2
